,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85
183,0.1423,0.0387,0.0641,0.0581,0.01534,0.33276,0.02302,0.14987,0.3916,0.1065,0.249,0.1764,0.1598,0.1681,-0.249288,0.0418,0.375112,137.17934,680.83516,1263.33561,1.204699396,91.22,99.43,0.4836,-2.7997,9.8906,0.3962,2.3377,0.1189,0.0683,0.0817,0.00842,0.00656,0.01559,0.02596,0.02576,0.02913,0.10441,0.19904,0.07174,0.09915,0.0136,0.0288,0.0212,0.0538,0.0534,0.0536,0.0603,0.0882,0.0742,0.4122,0.3574,0.3848,0.2053,0.2456,0.2255,-0.281856,-0.012491,0.15195,192.2116,870.21851,1642.90664,1.292415831,123.72,119.97,0.457,-3.9871,9.0524,0.8781,1.4515,-0.253552,-0.025882,0.609726,539.60266,1751.79712,4390.59312,1.350986124,235.24,255.32,0.43529895,-3.2479,6.7136,0.7856,3.7559,0,96
184,0.164,0.0346,0.0746,0.0479,0.01753,0.36138,0.02427,0.16437,0.4604,0.0971,0.2787,0.2094,0.1344,0.1719,-0.254202,0.02108,1.204524,111.11717,511.38923,914.24745,1.122599767,87.95,55.25,0.5644,-3.1352,9.6917,0.5071,2.204,0.1189,0.0683,0.0817,0.00842,0.00656,0.01559,0.02596,0.02576,0.02913,0.10441,0.19904,0.07174,0.09915,0.0136,0.0288,0.0212,0.0538,0.0534,0.0536,0.0603,0.0882,0.0742,0.4122,0.3574,0.3848,0.2053,0.2456,0.2255,-0.281856,-0.012491,0.15195,192.2116,870.21851,1642.90664,1.292415831,123.72,119.97,0.457,-3.9871,9.0524,0.8781,1.4515,-0.253552,-0.025882,0.609726,539.60266,1751.79712,4390.59312,1.350986124,235.24,255.32,0.43529895,-3.2479,6.7136,0.7856,3.7559,0,94
185,0.1521,0.0338,0.0689,0.0456,0.01761,0.33263,0.02374,0.15061,0.4326,0.0962,0.2644,0.1959,0.1297,0.1628,-0.254839,0.020494,1.370442,127.5717,559.79921,1022.07082,1.140847243,99.48,57.28,0.5549,-3.1562,9.5686,0.5205,2.1867,0.1189,0.0683,0.0817,0.00842,0.00656,0.01559,0.02596,0.02576,0.02913,0.10441,0.19904,0.07174,0.09915,0.0136,0.0288,0.0212,0.0538,0.0534,0.0536,0.0603,0.0882,0.0742,0.4122,0.3574,0.3848,0.2053,0.2456,0.2255,-0.281856,-0.012491,0.15195,192.2116,870.21851,1642.90664,1.292415831,123.72,119.97,0.457,-3.9871,9.0524,0.8781,1.4515,-0.253552,-0.025882,0.609726,539.60266,1751.79712,4390.59312,1.350986124,235.24,255.32,0.43529895,-3.2479,6.7136,0.7856,3.7559,0,96
186,0.1378,0.0323,0.0632,0.0431,0.01732,0.30542,0.02312,0.13999,0.4008,0.0939,0.2474,0.1837,0.1254,0.1545,-0.253767,0.016766,1.41409,219.02324,617.83023,1167.30908,1.152376661,105.34,67.67,0.5338,-3.1683,9.3572,0.5364,2.2159,0.1189,0.0683,0.0817,0.00842,0.00656,0.01559,0.02596,0.02576,0.02913,0.10441,0.19904,0.07174,0.09915,0.0136,0.0288,0.0212,0.0538,0.0534,0.0536,0.0603,0.0882,0.0742,0.4122,0.3574,0.3848,0.2053,0.2456,0.2255,-0.281856,-0.012491,0.15195,192.2116,870.21851,1642.90664,1.292415831,123.72,119.97,0.457,-3.9871,9.0524,0.8781,1.4515,-0.253552,-0.025882,0.609726,539.60266,1751.79712,4390.59312,1.350986124,235.24,255.32,0.43529895,-3.2479,6.7136,0.7856,3.7559,0,96
187,0.1113,0.036,0.069,0.0639,0.02388,0.28494,0.04243,0.17663,0.3659,0.1182,0.2421,0.2268,0.2101,0.2185,-0.241126,-0.004106,0.660966,143.18553,655.78917,1282.56984,1.148751523,95.04,88.6,0.4997,-3.3151,8.278,0.6638,2.5598,0.1189,0.0683,0.0817,0.00842,0.00656,0.01559,0.02596,0.02576,0.02913,0.10441,0.19904,0.07174,0.09915,0.0136,0.0288,0.0212,0.0538,0.0534,0.0536,0.0603,0.0882,0.0742,0.4122,0.3574,0.3848,0.2053,0.2456,0.2255,-0.281856,-0.012491,0.15195,192.2116,870.21851,1642.90664,1.292415831,123.72,119.97,0.457,-3.9871,9.0524,0.8781,1.4515,-0.253552,-0.025882,0.609726,539.60266,1751.79712,4390.59312,1.350986124,235.24,255.32,0.43529895,-3.2479,6.7136,0.7856,3.7559,0,95
188,0.1222,0.0333,0.0665,0.0453,0.02204,0.30966,0.03005,0.1686,0.4005,0.109,0.2548,0.2181,0.1486,0.1833,-0.242089,-0.003426,0.826519,143.18553,664.91092,1288.72909,1.161016129,98.98,87.22,0.5156,-3.3173,8.3035,0.6626,2.5336,0.1189,0.0683,0.0817,0.00842,0.00656,0.01559,0.02596,0.02576,0.02913,0.10441,0.19904,0.07174,0.09915,0.0136,0.0288,0.0212,0.0538,0.0534,0.0536,0.0603,0.0882,0.0742,0.4122,0.3574,0.3848,0.2053,0.2456,0.2255,-0.281856,-0.012491,0.15195,192.2116,870.21851,1642.90664,1.292415831,123.72,119.97,0.457,-3.9871,9.0524,0.8781,1.4515,-0.253552,-0.025882,0.609726,539.60266,1751.79712,4390.59312,1.350986124,235.24,255.32,0.43529895,-3.2479,6.7136,0.7856,3.7559,0,95
189,0.1703,0.0382,0.0649,0.053,0.02264,0.29884,0.03143,0.11379,0.4684,0.105,0.2867,0.1783,0.1458,0.1621,-0.27073,0.016179,1.905578,161.12471,608.67719,1120.68647,1.166577198,111.8,58.65,0.5865,-3.4253,9.8972,0.5927,1.7543,0.1189,0.0683,0.0817,0.00842,0.00656,0.01559,0.02596,0.02576,0.02913,0.10441,0.19904,0.07174,0.09915,0.0136,0.0288,0.0212,0.0538,0.0534,0.0536,0.0603,0.0882,0.0742,0.4122,0.3574,0.3848,0.2053,0.2456,0.2255,-0.281856,-0.012491,0.15195,192.2116,870.21851,1642.90664,1.292415831,123.72,119.97,0.457,-3.9871,9.0524,0.8781,1.4515,-0.253552,-0.025882,0.609726,539.60266,1751.79712,4390.59312,1.350986124,235.24,255.32,0.43529895,-3.2479,6.7136,0.7856,3.7559,0,96
190,0.1574,0.0332,0.0642,0.0401,0.01794,0.32377,0.02167,0.13207,0.4456,0.094,0.2698,0.1817,0.1135,0.1476,-0.259616,0.02085,0.764089,172.02229,573.39317,1075.14438,1.129771283,81.23,79.33,0.4644,-3.2232,9.6142,0.5403,2.0567,0.1189,0.0683,0.0817,0.00842,0.00656,0.01559,0.02596,0.02576,0.02913,0.10441,0.19904,0.07174,0.09915,0.0136,0.0288,0.0212,0.0538,0.0534,0.0536,0.0603,0.0882,0.0742,0.4122,0.3574,0.3848,0.2053,0.2456,0.2255,-0.281856,-0.012491,0.15195,192.2116,870.21851,1642.90664,1.292415831,123.72,119.97,0.457,-3.9871,9.0524,0.8781,1.4515,-0.253552,-0.025882,0.609726,539.60266,1751.79712,4390.59312,1.350986124,235.24,255.32,0.43529895,-3.2479,6.7136,0.7856,3.7559,0,94
191,0.1354,0.0256,0.0748,0.0329,0.00939,0.35254,0.01208,0.1948,0.388,0.0733,0.2307,0.2144,0.0944,0.1544,-0.239489,0.043522,0.655736,135.20656,693.36893,1333.49764,1.183455916,62.02,132.14,0.38,-2.64,9.4935,0.3671,2.6044,0.1189,0.0683,0.0817,0.00842,0.00656,0.01559,0.02596,0.02576,0.02913,0.10441,0.19904,0.07174,0.09915,0.0136,0.0288,0.0212,0.0538,0.0534,0.0536,0.0603,0.0882,0.0742,0.4122,0.3574,0.3848,0.2053,0.2456,0.2255,-0.281856,-0.012491,0.15195,192.2116,870.21851,1642.90664,1.292415831,123.72,119.97,0.457,-3.9871,9.0524,0.8781,1.4515,-0.253552,-0.025882,0.609726,539.60266,1751.79712,4390.59312,1.350986124,235.24,255.32,0.43529895,-3.2479,6.7136,0.7856,3.7559,0,96
192,0.0368,0.0323,0.034,0.0428,0.01782,0.07885,0.0236,0.07297,0.0985,0.0866,0.0925,0.0911,0.1147,0.1029,-0.256414,0.027075,1.159543,139.21811,654.81501,1229.72582,1.179674813,88.67,94.7,0.4965,-3.3463,10.1647,0.5508,2.1438,0.1189,0.0683,0.0817,0.00842,0.00656,0.01559,0.02596,0.02576,0.02913,0.10441,0.19904,0.07174,0.09915,0.0136,0.0288,0.0212,0.0538,0.0534,0.0536,0.0603,0.0882,0.0742,0.4122,0.3574,0.3848,0.2053,0.2456,0.2255,-0.281856,-0.012491,0.15195,192.2116,870.21851,1642.90664,1.292415831,123.72,119.97,0.457,-3.9871,9.0524,0.8781,1.4515,-0.253552,-0.025882,0.609726,539.60266,1751.79712,4390.59312,1.350986124,235.24,255.32,0.43529895,-3.2479,6.7136,0.7856,3.7559,0,96
193,0.1678,0.0351,0.0721,0.0478,0.01498,0.37808,0.0204,0.16234,0.4567,0.0955,0.2761,0.1961,0.13,0.1631,-0.252408,0.034954,0.696914,93.1267,496.2236,888.48727,1.110262873,69.22,69.73,0.5131,-2.9224,9.9982,0.4271,2.2528,0.1167,0.038,0.0865,0.00725,0.00788,0.01326,0.02981,0.02174,0.0356,0.08719,0.22277,0.06461,0.07701,0.0123,0.0307,0.0215,0.0465,0.0562,0.0513,0.0555,0.0921,0.0738,0.3476,0.3693,0.3585,0.1202,0.2737,0.1969,-0.260685,-0.003921,0.652282,222.23762,974.94228,1861.92153,1.332050013,147.96,125.05,0.4868,-3.5843,8.6006,0.7469,2.0276,-0.253552,-0.025882,0.609726,539.60266,1751.79712,4390.59312,1.350986124,235.24,255.32,0.43529895,-3.2479,6.7136,0.7856,3.7559,0,96
194,0.1678,0.0351,0.0721,0.0478,0.01498,0.37808,0.0204,0.16234,0.4567,0.0955,0.2761,0.1961,0.13,0.1631,-0.252408,0.034954,0.696914,93.1267,496.2236,888.48727,1.110262873,69.22,69.73,0.5131,-2.9224,9.9982,0.4271,2.2528,0.1368,0.0509,0.1057,0.00873,0.00817,0.01567,0.03338,0.0258,0.03816,0.10256,0.25014,0.07924,0.09582,0.0131,0.0351,0.0241,0.0535,0.0629,0.0582,0.0611,0.1037,0.0824,0.4005,0.4121,0.4063,0.1534,0.3184,0.2359,-0.266049,-0.003261,0.343274,182.17365,806.26148,1472.37226,1.288190333,117.71,108.07,0.4859,-3.6803,9.0317,0.7498,1.8816,-0.253552,-0.025882,0.609726,539.60266,1751.79712,4390.59312,1.350986124,235.24,255.32,0.43529895,-3.2479,6.7136,0.7856,3.7559,0,90
195,0.1678,0.0351,0.0721,0.0478,0.01498,0.37808,0.0204,0.16234,0.4567,0.0955,0.2761,0.1961,0.13,0.1631,-0.252408,0.034954,0.696914,93.1267,496.2236,888.48727,1.110262873,69.22,69.73,0.5131,-2.9224,9.9982,0.4271,2.2528,0.1155,0.0585,0.077,0.00801,0.00617,0.0145,0.02349,0.02467,0.02838,0.10027,0.18914,0.06685,0.08673,0.0126,0.0279,0.0203,0.048,0.0506,0.0493,0.058,0.086,0.072,0.3864,0.3498,0.3681,0.1772,0.2332,0.2052,-0.280732,-0.010885,0.608415,222.23762,967.19056,1861.11532,1.321840544,128.95,141.89,0.4486,-3.9501,8.9866,0.8681,1.4821,-0.253552,-0.025882,0.609726,539.60266,1751.79712,4390.59312,1.350986124,235.24,255.32,0.43529895,-3.2479,6.7136,0.7856,3.7559,0,74
196,0.1678,0.0351,0.0721,0.0478,0.01498,0.37808,0.0204,0.16234,0.4567,0.0955,0.2761,0.1961,0.13,0.1631,-0.252408,0.034954,0.696914,93.1267,496.2236,888.48727,1.110262873,69.22,69.73,0.5131,-2.9224,9.9982,0.4271,2.2528,0.1684,0.1927,0.1798,0.01259,0.0035,0.01722,0.01575,0.02819,0.01454,0.09685,0.11676,0.10339,0.10427,0.0151,0.051,0.033,0.0678,0.0698,0.0688,0.0626,0.1143,0.0884,0.5028,0.3925,0.4476,0.449,0.419,0.434,-0.315311,0.042802,0.265466,158.19527,805.31622,1453.06085,1.298055079,67.73,157.78,0.3815,-3.6644,11.6772,0.5749,0.5412,-0.253552,-0.025882,0.609726,539.60266,1751.79712,4390.59312,1.350986124,235.24,255.32,0.43529895,-3.2479,6.7136,0.7856,3.7559,0,92
197,0.1678,0.0351,0.0721,0.0478,0.01498,0.37808,0.0204,0.16234,0.4567,0.0955,0.2761,0.1961,0.13,0.1631,-0.252408,0.034954,0.696914,93.1267,496.2236,888.48727,1.110262873,69.22,69.73,0.5131,-2.9224,9.9982,0.4271,2.2528,0.1732,0.2005,0.1928,0.01094,0.00527,0.0201,0.0178,0.03152,0.0147,0.0956,0.12491,0.10645,0.10969,0.022,0.0451,0.0335,0.0741,0.083,0.0785,0.0612,0.1301,0.0957,0.5203,0.3946,0.4575,0.4569,0.4394,0.4482,-0.315096,0.044818,0.274331,130.14204,647.4889,1139.86113,1.227006623,63.71,117.61,0.4256,-3.6311,11.9426,0.552,0.547,-0.253552,-0.025882,0.609726,539.60266,1751.79712,4390.59312,1.350986124,235.24,255.32,0.43529895,-3.2479,6.7136,0.7856,3.7559,0,95
198,0.1678,0.0351,0.0721,0.0478,0.01498,0.37808,0.0204,0.16234,0.4567,0.0955,0.2761,0.1961,0.13,0.1631,-0.252408,0.034954,0.696914,93.1267,496.2236,888.48727,1.110262873,69.22,69.73,0.5131,-2.9224,9.9982,0.4271,2.2528,0.1414,0.0787,0.0985,0.00929,0.00783,0.01593,0.03151,0.0268,0.03484,0.10154,0.24938,0.07073,0.1195,0.0146,0.0366,0.0256,0.0588,0.0628,0.0608,0.065,0.1057,0.0853,0.4652,0.4005,0.4328,0.2229,0.279,0.2509,-0.279403,0.004503,0.357055,156.17939,783.78704,1403.43459,1.292962223,90.24,129.24,0.4358,-3.7147,9.6076,0.7181,1.5183,-0.253552,-0.025882,0.609726,539.60266,1751.79712,4390.59312,1.350986124,235.24,255.32,0.43529895,-3.2479,6.7136,0.7856,3.7559,0,97
199,0.1678,0.0351,0.0721,0.0478,0.01498,0.37808,0.0204,0.16234,0.4567,0.0955,0.2761,0.1961,0.13,0.1631,-0.252408,0.034954,0.696914,93.1267,496.2236,888.48727,1.110262873,69.22,69.73,0.5131,-2.9224,9.9982,0.4271,2.2528,0.1676,0.1853,0.1764,0.01014,0.00506,0.01996,0.01682,0.03049,0.01394,0.09607,0.12054,0.10112,0.10172,0.0216,0.0414,0.0315,0.0717,0.0815,0.0766,0.0594,0.1245,0.092,0.5142,0.3924,0.4533,0.4339,0.4131,0.4235,-0.31502,0.042912,0.262459,158.19527,790.06553,1449.11396,1.275784426,60.07,161.17,0.3598,-3.65,11.6186,0.5733,0.5491,-0.253552,-0.025882,0.609726,539.60266,1751.79712,4390.59312,1.350986124,235.24,255.32,0.43529895,-3.2479,6.7136,0.7856,3.7559,0,97
200,0.1678,0.0351,0.0721,0.0478,0.01498,0.37808,0.0204,0.16234,0.4567,0.0955,0.2761,0.1961,0.13,0.1631,-0.252408,0.034954,0.696914,93.1267,496.2236,888.48727,1.110262873,69.22,69.73,0.5131,-2.9224,9.9982,0.4271,2.2528,0.1189,0.0683,0.0817,0.00842,0.00656,0.01559,0.02596,0.02576,0.02913,0.10441,0.19904,0.07174,0.09915,0.0136,0.0288,0.0212,0.0538,0.0534,0.0536,0.0603,0.0882,0.0742,0.4122,0.3574,0.3848,0.2053,0.2456,0.2255,-0.281856,-0.012491,0.15195,192.2116,870.21851,1642.90664,1.292415831,123.72,119.97,0.457,-3.9871,9.0524,0.8781,1.4515,-0.253552,-0.025882,0.609726,539.60266,1751.79712,4390.59312,1.350986124,235.24,255.32,0.43529895,-3.2479,6.7136,0.7856,3.7559,1,36
201,0.1678,0.0351,0.0721,0.0478,0.01498,0.37808,0.0204,0.16234,0.4567,0.0955,0.2761,0.1961,0.13,0.1631,-0.252408,0.034954,0.696914,93.1267,496.2236,888.48727,1.110262873,69.22,69.73,0.5131,-2.9224,9.9982,0.4271,2.2528,0.1169,0.0546,0.0804,0.00819,0.0064,0.0156,0.02628,0.02477,0.02797,0.10079,0.18795,0.06934,0.08281,0.0128,0.0288,0.0208,0.0526,0.0549,0.0538,0.056,0.0872,0.0716,0.3761,0.3548,0.3655,0.1657,0.2441,0.2049,-0.279442,-0.010494,0.162084,206.23822,931.25848,1789.41028,1.306510278,122.07,138.71,0.4435,-3.9318,8.9623,0.8624,1.5172,-0.253552,-0.025882,0.609726,539.60266,1751.79712,4390.59312,1.350986124,235.24,255.32,0.43529895,-3.2479,6.7136,0.7856,3.7559,1,39
202,0.1678,0.0351,0.0721,0.0478,0.01498,0.37808,0.0204,0.16234,0.4567,0.0955,0.2761,0.1961,0.13,0.1631,-0.252408,0.034954,0.696914,93.1267,496.2236,888.48727,1.110262873,69.22,69.73,0.5131,-2.9224,9.9982,0.4271,2.2528,0.1126,0.0569,0.0709,0.00848,0.00533,0.01681,0.02147,0.0265,0.02212,0.11026,0.15062,0.06944,0.07117,0.0129,0.0263,0.0196,0.052,0.052,0.052,0.0535,0.082,0.0678,0.3646,0.3413,0.353,0.1723,0.2149,0.1936,-0.289197,-0.019355,0.679764,271.10719,946.83923,1830.5422,1.30839524,121.95,143.19,0.4351,-4.1931,8.9796,0.979,1.2518,-0.253552,-0.025882,0.609726,539.60266,1751.79712,4390.59312,1.350986124,235.24,255.32,0.43529895,-3.2479,6.7136,0.7856,3.7559,1,29
203,0.1678,0.0351,0.0721,0.0478,0.01498,0.37808,0.0204,0.16234,0.4567,0.0955,0.2761,0.1961,0.13,0.1631,-0.252408,0.034954,0.696914,93.1267,496.2236,888.48727,1.110262873,69.22,69.73,0.5131,-2.9224,9.9982,0.4271,2.2528,0.1214,0.0538,0.0808,0.0085,0.00759,0.01587,0.03026,0.02609,0.03473,0.10504,0.22516,0.06992,0.09417,0.0135,0.0305,0.022,0.0538,0.057,0.0554,0.0617,0.0937,0.0777,0.4001,0.3773,0.3887,0.1673,0.2512,0.2092,-0.270924,-0.015614,0.227756,198.23903,843.52216,1581.63089,1.284918591,119.47,116.74,0.4583,-3.8924,8.7567,0.8651,1.749,-0.253552,-0.025882,0.609726,539.60266,1751.79712,4390.59312,1.350986124,235.24,255.32,0.43529895,-3.2479,6.7136,0.7856,3.7559,1,93
204,0.1678,0.0351,0.0721,0.0478,0.01498,0.37808,0.0204,0.16234,0.4567,0.0955,0.2761,0.1961,0.13,0.1631,-0.252408,0.034954,0.696914,93.1267,496.2236,888.48727,1.110262873,69.22,69.73,0.5131,-2.9224,9.9982,0.4271,2.2528,0.1125,0.0523,0.0722,0.00844,0.00582,0.0163,0.02283,0.02687,0.02623,0.11144,0.17283,0.07154,0.07678,0.0125,0.0268,0.0196,0.0488,0.0517,0.0503,0.0561,0.0852,0.0707,0.3697,0.3534,0.3615,0.1642,0.2269,0.1955,-0.281234,-0.022899,0.624393,271.10719,958.67981,1837.99652,1.32117293,126.36,142.09,0.4463,-4.1427,8.6639,0.9904,1.4684,-0.253552,-0.025882,0.609726,539.60266,1751.79712,4390.59312,1.350986124,235.24,255.32,0.43529895,-3.2479,6.7136,0.7856,3.7559,1,91
205,0.1678,0.0351,0.0721,0.0478,0.01498,0.37808,0.0204,0.16234,0.4567,0.0955,0.2761,0.1961,0.13,0.1631,-0.252408,0.034954,0.696914,93.1267,496.2236,888.48727,1.110262873,69.22,69.73,0.5131,-2.9224,9.9982,0.4271,2.2528,0.1167,0.038,0.0865,0.00725,0.00788,0.01326,0.02981,0.02174,0.0356,0.08719,0.22277,0.06461,0.07701,0.0123,0.0307,0.0215,0.0465,0.0562,0.0513,0.0555,0.0921,0.0738,0.3476,0.3693,0.3585,0.1202,0.2737,0.1969,-0.260685,-0.003921,0.652282,222.23762,974.94228,1861.92153,1.332050013,147.96,125.05,0.4868,-3.5843,8.6006,0.7469,2.0276,-0.253552,-0.025882,0.609726,539.60266,1751.79712,4390.59312,1.350986124,235.24,255.32,0.43529895,-3.2479,6.7136,0.7856,3.7559,1,88
206,0.0813,0.0115,0.036,0.0169,0.00619,0.10424,0.0091,0.04617,0.2045,0.0289,0.1167,0.0906,0.0424,0.0665,-0.288082,0.031826,0.597029,107.15332,566.02926,1038.7858,1.141136039,63.94,94.56,0.4262,-3.4161,10.8183,0.5394,1.2821,0.1155,0.0585,0.077,0.00801,0.00617,0.0145,0.02349,0.02467,0.02838,0.10027,0.18914,0.06685,0.08673,0.0126,0.0279,0.0203,0.048,0.0506,0.0493,0.058,0.086,0.072,0.3864,0.3498,0.3681,0.1772,0.2332,0.2052,-0.280732,-0.010885,0.608415,222.23762,967.19056,1861.11532,1.321840544,128.95,141.89,0.4486,-3.9501,8.9866,0.8681,1.4821,-0.253552,-0.025882,0.609726,539.60266,1751.79712,4390.59312,1.350986124,235.24,255.32,0.43529895,-3.2479,6.7136,0.7856,3.7559,1,76
207,0.0813,0.0115,0.036,0.0169,0.00619,0.10424,0.0091,0.04617,0.2045,0.0289,0.1167,0.0906,0.0424,0.0665,-0.288082,0.031826,0.597029,107.15332,566.02926,1038.7858,1.141136039,63.94,94.56,0.4262,-3.4161,10.8183,0.5394,1.2821,0.1189,0.0683,0.0817,0.00842,0.00656,0.01559,0.02596,0.02576,0.02913,0.10441,0.19904,0.07174,0.09915,0.0136,0.0288,0.0212,0.0538,0.0534,0.0536,0.0603,0.0882,0.0742,0.4122,0.3574,0.3848,0.2053,0.2456,0.2255,-0.281856,-0.012491,0.15195,192.2116,870.21851,1642.90664,1.292415831,123.72,119.97,0.457,-3.9871,9.0524,0.8781,1.4515,-0.253552,-0.025882,0.609726,539.60266,1751.79712,4390.59312,1.350986124,235.24,255.32,0.43529895,-3.2479,6.7136,0.7856,3.7559,0,94
208,0.0253,0.0118,0.0235,0.0135,0.00566,0.04975,0.00651,0.0461,0.0695,0.0322,0.0508,0.0644,0.0371,0.0507,-0.263026,0.031438,0.832906,137.17934,670.81264,1257.4457,1.190668743,97.3,90.55,0.471,-3.0904,9.9233,0.4812,1.9639,0.1189,0.0683,0.0817,0.00842,0.00656,0.01559,0.02596,0.02576,0.02913,0.10441,0.19904,0.07174,0.09915,0.0136,0.0288,0.0212,0.0538,0.0534,0.0536,0.0603,0.0882,0.0742,0.4122,0.3574,0.3848,0.2053,0.2456,0.2255,-0.281856,-0.012491,0.15195,192.2116,870.21851,1642.90664,1.292415831,123.72,119.97,0.457,-3.9871,9.0524,0.8781,1.4515,-0.253552,-0.025882,0.609726,539.60266,1751.79712,4390.59312,1.350986124,235.24,255.32,0.43529895,-3.2479,6.7136,0.7856,3.7559,0,94
209,0.3876,0.025,0.0598,0.0315,0.00905,0.42211,0.01139,0.06512,0.8365,0.054,0.4452,0.129,0.068,0.0985,-0.295178,0.094652,0.501384,101.19023,649.571,1160.19235,1.216529108,27.73,154.17,0.2409,-3.0202,12.6095,0.3617,1.089,0.1189,0.0683,0.0817,0.00842,0.00656,0.01559,0.02596,0.02576,0.02913,0.10441,0.19904,0.07174,0.09915,0.0136,0.0288,0.0212,0.0538,0.0534,0.0536,0.0603,0.0882,0.0742,0.4122,0.3574,0.3848,0.2053,0.2456,0.2255,-0.281856,-0.012491,0.15195,192.2116,870.21851,1642.90664,1.292415831,123.72,119.97,0.457,-3.9871,9.0524,0.8781,1.4515,-0.253552,-0.025882,0.609726,539.60266,1751.79712,4390.59312,1.350986124,235.24,255.32,0.43529895,-3.2479,6.7136,0.7856,3.7559,0,96
210,0.2792,0.0534,0.058,0.0477,0.02509,0.26874,0.0224,0.05583,0.6257,0.1198,0.3727,0.13,0.1069,0.1185,-0.29982,0.052306,0.512698,57.0945,400.53634,644.98223,1.109496579,36.02,76.15,0.3947,-3.3761,12.141,0.4694,0.9627,0.1189,0.0683,0.0817,0.00842,0.00656,0.01559,0.02596,0.02576,0.02913,0.10441,0.19904,0.07174,0.09915,0.0136,0.0288,0.0212,0.0538,0.0534,0.0536,0.0603,0.0882,0.0742,0.4122,0.3574,0.3848,0.2053,0.2456,0.2255,-0.281856,-0.012491,0.15195,192.2116,870.21851,1642.90664,1.292415831,123.72,119.97,0.457,-3.9871,9.0524,0.8781,1.4515,-0.253552,-0.025882,0.609726,539.60266,1751.79712,4390.59312,1.350986124,235.24,255.32,0.43529895,-3.2479,6.7136,0.7856,3.7559,0,97
211,0.0813,0.0115,0.036,0.0169,0.00619,0.10424,0.0091,0.04617,0.2045,0.0289,0.1167,0.0906,0.0424,0.0665,-0.288082,0.031826,0.597029,107.15332,566.02926,1038.7858,1.141136039,63.94,94.56,0.4262,-3.4161,10.8183,0.5394,1.2821,0.1167,0.038,0.0865,0.00725,0.00788,0.01326,0.02981,0.02174,0.0356,0.08719,0.22277,0.06461,0.07701,0.0123,0.0307,0.0215,0.0465,0.0562,0.0513,0.0555,0.0921,0.0738,0.3476,0.3693,0.3585,0.1202,0.2737,0.1969,-0.260685,-0.003921,0.652282,222.23762,974.94228,1861.92153,1.332050013,147.96,125.05,0.4868,-3.5843,8.6006,0.7469,2.0276,-0.253552,-0.025882,0.609726,539.60266,1751.79712,4390.59312,1.350986124,235.24,255.32,0.43529895,-3.2479,6.7136,0.7856,3.7559,0,96
212,0.0813,0.0115,0.036,0.0169,0.00619,0.10424,0.0091,0.04617,0.2045,0.0289,0.1167,0.0906,0.0424,0.0665,-0.288082,0.031826,0.597029,107.15332,566.02926,1038.7858,1.141136039,63.94,94.56,0.4262,-3.4161,10.8183,0.5394,1.2821,0.0815,0.0866,0.0308,0.00775,0.00339,0.01737,0.01396,0.02822,0.015,0.12063,0.10473,0.04566,0.06415,0.0149,0.017,0.0159,0.0612,0.0381,0.0497,0.0658,0.0619,0.0638,0.4594,0.2646,0.362,0.2814,0.1002,0.1908,-0.307986,-0.061074,1.95256,237.20917,957.88273,1827.45562,1.325145785,163.1,105.13,0.5533,-4.981,8.378,1.4807,0.7405,-0.253552,-0.025882,0.609726,539.60266,1751.79712,4390.59312,1.350986124,235.24,255.32,0.43529895,-3.2479,6.7136,0.7856,3.7559,0,86
213,0.0813,0.0115,0.036,0.0169,0.00619,0.10424,0.0091,0.04617,0.2045,0.0289,0.1167,0.0906,0.0424,0.0665,-0.288082,0.031826,0.597029,107.15332,566.02926,1038.7858,1.141136039,63.94,94.56,0.4262,-3.4161,10.8183,0.5394,1.2821,0.1155,0.0585,0.077,0.00801,0.00617,0.0145,0.02349,0.02467,0.02838,0.10027,0.18914,0.06685,0.08673,0.0126,0.0279,0.0203,0.048,0.0506,0.0493,0.058,0.086,0.072,0.3864,0.3498,0.3681,0.1772,0.2332,0.2052,-0.280732,-0.010885,0.608415,222.23762,967.19056,1861.11532,1.321840544,128.95,141.89,0.4486,-3.9501,8.9866,0.8681,1.4821,-0.253552,-0.025882,0.609726,539.60266,1751.79712,4390.59312,1.350986124,235.24,255.32,0.43529895,-3.2479,6.7136,0.7856,3.7559,0,76
